created_at,current_issue,api_rows,new_rows,gap_count,duplicate_count,stale_flag,drift_seconds,health,detail_json
2026-09-25T20:28:23+07:00,202609252457,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:28:53+07:00,202609252458,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:29:23+07:00,202609252459,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:29:53+07:00,202609252460,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:30:23+07:00,202609252461,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:30:53+07:00,202609252462,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:31:23+07:00,202609252463,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:34:23+07:00,202609252469,100,6,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:34:53+07:00,202609252470,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:35:23+07:00,202609252471,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:35:53+07:00,202609252472,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:36:23+07:00,202609252473,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:36:53+07:00,202609252474,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:37:23+07:00,202609252475,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:37:53+07:00,202609252476,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:38:23+07:00,202609252477,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:38:53+07:00,202609252478,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:39:23+07:00,202609252479,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:39:53+07:00,202609252480,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:40:23+07:00,202609252481,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:40:53+07:00,202609252482,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:41:23+07:00,202609252483,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:41:53+07:00,202609252484,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:42:23+07:00,202609252485,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:42:53+07:00,202609252486,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:43:23+07:00,202609252487,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:43:53+07:00,202609252488,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:44:23+07:00,202609252489,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:44:53+07:00,202609252490,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:45:23+07:00,202609252491,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
